REGISTER_ID,GENDER,AGE,INCOME
AP117746,F,23,35000
AP117747,M,40,15000
AP117748,F,25,20000
AP117749,F,43,35000
AP117750,M,28,15000
AP117751,F,41,35000
AP117752,F,47,25000
AP117753,M,44,15000
AP117754,M,43,50000
AP117755,M,42,10000
AP117756,F,37,12000
AP117757,M,28,20000
AP117758,M,35,25000
AP117759,F,35,12000
AP117760,M,34,15000
AP117761,F,26,25000
AP117762,M,31,15000
AP117763,M,43,40000
AP117764,M,35,50000
AP117765,M,44,12000
AP117766,F,45,12000
AP117767,F,43,30000
AP117768,M,44,30000
AP117769,M,28,25000
AP117770,M,42,50000
AP117771,F,35,30000
AP117772,M,37,10000
AP117773,F,45,30000
AP117774,F,22,50000
AP117775,F,29,25000
AP117776,M,36,35000
AP117777,M,48,15000
AP117778,M,45,15000
AP117779,F,32,50000
AP117780,F,26,40000
AP117781,M,47,20000
AP117782,M,28,50000
AP117783,F,45,20000
AP117784,M,45,40000
AP117785,M,47,40000
AP117786,M,49,30000
AP117787,F,39,50000
AP117788,M,25,25000
AP117789,F,45,12000
AP117790,F,28,12000
AP117791,F,35,30000
AP117792,F,29,30000
AP117793,M,46,35000
AP117794,F,36,12000
AP117795,F,24,50000
AP117796,M,33,12000
AP117797,F,40,40000
AP117798,M,24,25000
AP117799,M,29,40000
AP117800,F,22,30000
AP117801,F,25,25000
AP117802,M,34,35000
AP117803,F,30,50000
AP117804,M,46,15000
AP117805,M,26,12000
AP117806,M,39,15000
AP117807,F,21,15000
AP117808,F,30,40000
AP117809,F,25,15000
AP117810,M,48,20000
AP117811,M,46,12000
AP117812,M,45,20000
AP117813,M,30,25000
AP117814,M,24,35000
AP117815,M,37,40000
AP117816,F,43,15000
AP117817,F,39,35000
AP117818,M,34,12000
AP117819,F,22,25000
AP117820,M,22,20000
AP117821,F,21,25000
AP117822,M,40,15000
AP117823,F,47,35000
AP117824,M,50,12000
AP117825,F,40,20000
AP117826,M,38,50000
AP117827,M,28,10000
AP117828,M,47,20000
AP117829,F,31,40000
AP117830,F,40,15000
AP117831,F,35,12000
AP117832,M,38,50000
AP117833,M,37,12000
AP117834,F,25,10000
AP117835,M,38,20000
AP117836,F,28,12000
AP117837,F,37,50000
AP117838,F,35,35000
AP117839,F,28,35000
AP117840,M,31,20000
AP117841,M,24,15000
AP117842,M,26,15000
AP117843,M,29,30000
AP117844,F,50,20000
AP117845,M,46,50000
AP117846,F,36,40000
AP117847,M,26,12000
AP117848,M,23,50000
AP117849,M,35,30000
AP117850,F,49,25000
AP117851,M,44,25000
AP117852,F,30,12000
AP117853,F,50,30000
AP117854,F,24,10000
AP117855,M,34,40000
AP117856,M,47,35000
AP117857,M,32,20000
AP117858,F,23,40000
AP117859,F,40,20000
AP117860,F,29,12000
AP117861,F,24,15000
AP117862,F,42,10000
AP117863,F,32,20000
AP117864,M,41,40000
AP117865,F,27,35000
AP117866,M,38,12000
AP117867,F,33,50000
AP117868,F,46,12000
AP117869,F,32,20000
AP117870,F,41,20000
AP117871,M,25,40000
AP117872,M,25,35000
AP117873,M,45,40000
AP117874,M,48,30000
AP117875,M,46,10000
AP117876,F,24,25000
AP117877,F,47,15000
AP117878,F,30,12000
AP117879,F,28,15000
AP117880,M,36,40000
AP117881,F,46,25000
AP117882,F,47,35000
AP117883,M,31,20000
AP117884,F,42,25000
AP117885,F,28,40000
AP117886,M,44,10000
AP117887,F,23,25000
AP117888,M,40,12000
AP117889,M,31,40000
AP117890,F,25,25000
AP117891,M,50,15000
AP117892,M,49,12000
AP117893,F,37,15000
AP117894,M,49,30000
AP117895,M,48,12000
AP117896,M,34,12000
AP117897,M,32,10000
AP117898,M,43,20000
AP117899,F,45,15000
AP117900,F,47,10000
AP117901,M,23,35000
AP117902,M,48,40000
AP117903,M,44,50000
AP117904,F,28,40000
AP117905,M,41,40000
AP117906,M,39,20000
AP117907,F,23,30000
AP117908,F,48,12000
AP117909,F,46,12000
AP117910,F,36,15000
AP117911,F,35,25000
AP117912,M,47,30000
AP117913,F,31,12000
AP117914,F,33,35000
AP117915,M,47,12000
AP117916,M,33,12000
AP117917,F,47,20000
AP117918,F,28,20000
AP117919,M,28,15000
AP117920,M,29,25000
AP117921,F,39,15000
AP117922,F,21,50000
AP117923,M,41,15000
AP117924,F,48,35000
AP117925,F,31,10000
AP117926,M,45,20000
AP117927,M,32,20000
AP117928,M,42,35000
AP117929,M,24,30000
AP117930,M,47,40000
AP117931,M,42,12000
AP117932,F,24,50000
AP117933,F,24,15000
AP117934,M,42,12000
AP117935,M,32,12000
AP117936,M,50,50000
AP117937,F,24,10000
AP117938,F,36,50000
AP117939,F,46,12000
AP117940,M,49,30000
AP117941,F,34,20000
AP117942,F,47,10000
AP117943,M,23,40000
AP117944,F,39,10000
AP117945,M,49,40000
AP117946,M,32,50000
AP117947,F,49,35000
AP117948,F,49,40000
AP117949,M,48,40000
AP117950,M,43,30000
AP117951,M,41,10000
AP117952,M,33,30000
AP117953,F,48,15000
AP117954,M,50,50000
AP117955,F,28,20000
AP117956,F,47,20000
AP117957,M,31,50000
AP117958,M,41,10000
AP117959,M,38,50000
AP117960,M,30,15000
AP117961,M,50,10000
AP117962,F,48,12000
AP117963,M,29,15000
AP117964,M,44,10000
AP117965,F,34,40000
AP117966,M,33,20000
AP117967,M,49,50000
AP117968,F,28,20000
AP117969,M,46,10000
AP117970,F,42,25000
AP117971,M,28,25000
AP117972,F,33,40000
AP117973,F,38,20000
AP117974,M,39,12000
AP117975,M,28,10000
AP117976,M,40,40000
AP117977,F,37,30000
AP117978,F,42,30000
AP117979,F,48,35000
AP117980,M,32,25000
AP117981,M,48,15000
AP117982,M,38,25000
AP117983,M,45,15000
AP117984,F,21,15000
AP117985,F,24,30000
AP117986,M,23,20000
AP117987,F,48,50000
AP117988,M,37,35000
AP117989,M,45,50000
AP117990,M,46,10000
AP117991,F,44,10000
AP117992,M,30,50000
AP117993,F,34,20000
AP117994,M,46,40000
AP117995,M,48,30000
AP117996,M,22,20000
AP117997,F,48,12000
AP117998,M,41,12000
AP117999,F,29,12000
AP118000,M,30,25000
AP118001,M,49,15000
AP118002,M,28,25000
AP118003,F,40,15000
AP118004,M,39,15000
AP118005,M,50,15000
AP118006,F,43,20000
AP118007,M,22,30000
AP118008,M,36,50000
AP118009,F,25,12000
AP118010,F,43,25000
AP118011,F,22,30000
AP118012,F,40,15000
AP118013,M,46,12000
AP118014,F,49,25000
AP118015,F,21,25000
AP118016,F,46,30000
AP118017,M,37,10000
AP118018,M,46,35000
AP118019,M,44,40000
AP118020,M,24,20000
AP118021,M,22,15000
AP118022,M,34,30000
AP118023,F,27,12000
AP118024,M,29,10000
AP118025,M,37,12000
AP118026,F,39,15000
AP118027,M,32,30000
AP118028,F,43,35000
AP118029,M,43,12000
AP118030,F,47,30000
AP118031,M,24,12000
AP118032,M,42,10000
AP118033,F,47,25000
AP118034,M,26,12000
AP118035,F,44,35000
AP118036,M,38,30000
AP118037,M,21,50000
AP118038,F,48,30000
AP118039,F,31,12000
AP118040,F,28,10000
AP118041,F,29,15000
AP118042,F,30,50000
AP118043,F,21,12000
AP118044,F,28,20000
AP118045,M,40,25000
AP118046,F,26,10000
AP118047,F,39,10000
AP118048,M,47,40000
AP118049,F,27,10000
AP118050,F,37,35000
AP118051,F,50,25000
AP118052,M,40,15000
AP118053,F,23,15000
AP118054,M,27,12000
AP118055,M,26,20000
AP118056,M,30,15000
AP118057,F,49,40000
AP118058,F,45,12000
AP118059,M,34,25000
AP118060,F,33,25000
AP118061,F,22,50000
AP118062,F,41,50000
AP118063,M,31,25000
AP118064,F,32,15000
AP118065,M,39,20000
AP118066,F,34,10000
AP118067,F,28,15000
AP118068,M,42,50000
AP118069,M,40,30000
AP118070,F,43,15000
AP118071,M,34,30000
AP118072,M,45,40000
AP118073,F,31,35000
AP118074,F,25,12000
AP118075,M,32,35000
AP118076,F,49,15000
AP118077,F,27,40000
AP118078,F,40,50000
AP118079,F,30,40000
AP118080,M,40,30000
AP118081,M,50,50000
AP118082,F,40,40000
AP118083,F,29,20000
AP118084,F,37,35000
AP118085,F,29,12000
AP118086,F,32,30000
AP118087,M,37,30000
AP118088,M,44,12000
AP118089,M,42,50000
AP118090,F,37,50000
AP118091,F,48,10000
AP118092,F,41,35000
AP118093,F,41,15000
AP118094,M,48,20000
AP118095,F,46,20000
AP118096,M,43,30000
AP118097,F,35,40000
AP118098,F,33,30000
AP118099,F,39,10000
AP118100,M,41,12000
AP118101,F,25,30000
AP118102,F,45,25000
AP118103,F,24,15000
AP118104,M,47,50000
AP118105,M,32,10000
AP118106,F,22,35000
AP118107,M,29,20000
AP118108,M,40,30000
AP118109,M,24,35000
AP118110,M,31,30000
AP118111,F,22,35000
AP118112,M,21,20000
AP118113,F,50,35000
AP118114,M,36,20000
AP118115,F,48,10000
AP118116,M,42,40000
AP118117,F,38,25000
AP118118,F,43,50000
AP118119,M,39,25000
AP118120,F,42,20000
AP118121,F,28,25000
AP118122,M,33,40000
AP118123,F,26,20000
AP118124,F,40,35000
AP118125,M,46,40000
AP118126,M,46,35000
AP118127,M,40,12000
AP118128,M,25,50000
AP118129,M,47,25000
AP118130,M,42,35000
AP118131,F,28,50000
AP118132,M,23,40000
AP118133,F,33,35000
AP118134,F,42,30000
AP118135,F,36,50000
AP118136,M,43,35000
AP118137,F,26,30000
AP118138,M,42,40000
AP118139,F,41,40000
AP118140,F,30,15000
AP118141,F,29,25000
AP118142,F,44,30000
AP118143,F,46,15000
AP118144,F,40,10000
AP118145,F,30,50000
AP118146,M,29,35000
AP118147,M,21,20000
AP118148,M,39,40000
AP118149,F,42,10000
AP118150,M,47,50000
AP118151,M,23,15000
AP118152,F,43,30000
AP118153,M,41,40000
AP118154,M,45,25000
AP118155,M,26,35000
AP118156,M,26,40000
AP118157,M,47,20000
AP118158,M,49,50000
AP118159,M,21,12000
AP118160,F,29,35000
AP118161,F,27,10000
AP118162,F,37,20000
AP118163,F,48,50000
AP118164,F,32,30000
AP118165,M,35,50000
AP118166,F,44,50000
AP118167,F,40,25000
AP118168,M,45,12000
AP118169,M,47,40000
AP118170,M,36,50000
AP118171,F,33,35000
AP118172,M,26,10000
AP118173,M,49,30000
AP118174,M,37,15000
AP118175,F,45,25000
AP118176,M,21,35000
AP118177,F,27,50000
AP118178,F,45,10000
AP118179,M,34,30000
AP118180,M,41,15000
AP118181,M,32,12000
AP118182,F,31,35000
AP118183,M,30,20000
AP118184,M,32,30000
AP118185,F,37,12000
AP118186,F,49,40000
AP118187,M,34,25000
AP118188,F,28,25000
AP118189,M,27,10000
AP118190,M,40,40000
AP118191,F,42,30000
AP118192,M,49,15000
AP118193,F,50,10000
AP118194,F,28,20000
AP118195,F,35,10000
AP118196,F,47,10000
AP118197,F,49,40000
AP118198,F,21,20000
AP118199,F,23,12000
AP118200,M,50,50000
AP118201,M,44,50000
AP118202,F,49,50000
AP118203,F,41,20000
AP118204,M,30,15000
AP118205,F,28,30000
AP118206,M,25,20000
AP118207,F,23,12000
AP118208,F,23,25000
AP118209,M,22,30000
AP118210,M,34,35000
AP118211,F,38,25000
AP118212,M,47,40000
AP118213,M,29,20000
AP118214,M,33,40000
AP118215,M,43,15000
AP118216,F,35,12000
AP118217,F,42,15000
AP118218,M,21,25000
AP118219,F,34,20000
AP118220,M,40,30000
AP118221,F,24,40000
AP118222,F,40,25000
AP118223,M,50,50000
AP118224,F,47,12000
AP118225,F,43,25000
AP118226,F,39,35000
AP118227,M,32,35000
AP118228,F,21,25000
AP118229,F,46,30000
AP118230,F,34,15000
AP118231,M,31,25000
AP118232,F,33,35000
AP118233,M,45,50000
AP118234,M,33,20000
AP118235,M,31,20000
AP118236,M,44,40000
AP118237,M,42,12000
AP118238,F,29,20000
AP118239,M,48,12000
AP118240,M,37,12000
AP118241,F,50,15000
AP118242,F,46,12000
AP118243,M,22,35000
AP118244,F,30,12000
AP118245,F,24,30000
AP118246,F,24,12000
AP118247,M,30,20000
AP118248,M,43,30000
AP118249,M,42,15000
AP118250,F,45,25000
AP118251,F,39,40000
AP118252,M,38,35000
AP118253,F,32,30000
AP118254,F,33,20000
AP118255,M,26,20000
AP118256,M,37,15000
AP118257,M,39,50000
AP118258,M,30,12000
AP118259,F,31,40000
AP118260,M,26,35000
AP118261,F,38,50000
AP118262,F,33,15000
AP118263,F,22,15000
AP118264,M,34,35000
AP118265,F,50,30000
AP118266,F,37,20000
AP118267,F,39,30000
AP118268,F,47,40000
AP118269,M,48,30000
AP118270,M,30,50000
AP118271,M,32,30000
AP118272,M,32,10000
AP118273,M,27,20000
AP118274,M,43,25000
AP118275,F,38,35000
AP118276,M,32,25000
AP118277,M,45,10000
AP118278,M,28,40000
AP118279,F,33,15000
AP118280,F,23,35000
AP118281,F,48,35000
AP118282,F,33,15000
AP118283,F,37,35000
AP118284,M,35,15000
AP118285,F,37,40000
AP118286,F,26,50000
AP118287,F,44,35000
AP118288,M,22,15000
AP118289,M,27,25000
AP118290,F,48,12000
AP118291,F,50,10000
AP118292,M,37,20000
AP118293,F,23,50000
AP118294,F,42,25000
AP118295,M,25,40000
AP118296,M,22,12000
AP118297,F,39,10000
AP118298,M,23,12000
AP118299,M,48,30000
AP118300,F,39,12000
AP118301,M,47,12000
AP118302,M,46,20000
AP118303,F,39,25000
AP118304,F,28,35000
AP118305,F,36,50000
AP118306,M,32,30000
AP118307,F,48,35000
AP118308,F,30,40000
AP118309,F,23,40000
AP118310,F,35,25000
AP118311,F,25,40000
AP118312,M,38,10000
AP118313,M,50,35000
AP118314,F,35,35000
AP118315,F,35,20000
AP118316,F,40,15000
AP118317,M,40,30000
AP118318,F,31,35000
AP118319,M,50,10000
AP118320,F,42,25000
AP118321,M,33,30000
AP118322,F,24,10000
AP118323,M,31,30000
AP118324,F,33,40000
AP118325,F,37,30000
AP118326,F,38,50000
AP118327,M,22,50000
AP118328,F,38,25000
AP118329,M,47,50000
AP118330,M,29,50000
AP118331,M,23,50000
AP118332,M,26,40000
AP118333,F,39,30000
AP118334,F,35,12000
AP118335,F,44,40000
AP118336,M,27,20000
AP118337,F,48,12000
AP118338,M,39,15000
AP118339,F,21,25000
AP118340,F,46,20000
AP118341,M,38,35000
AP118342,F,41,12000
AP118343,F,50,10000
AP118344,M,35,10000
AP118345,M,40,30000
AP118346,M,34,10000
AP118347,F,41,35000
AP118348,F,25,12000
AP118349,F,41,30000
AP118350,M,41,35000
AP118351,F,47,12000
AP118352,M,45,40000
AP118353,F,30,20000
AP118354,M,37,10000
AP118355,F,45,10000
AP118356,M,50,10000
AP118357,F,50,12000
AP118358,M,24,15000
AP118359,M,43,50000
AP118360,F,37,25000
AP118361,F,25,25000
AP118362,M,24,25000
AP118363,F,23,35000
AP118364,F,45,10000
AP118365,M,46,20000
AP118366,F,23,50000
AP118367,M,35,12000
AP118368,F,22,40000
AP118369,M,40,15000
AP118370,M,46,30000
AP118371,M,30,50000
AP118372,F,35,40000
AP118373,F,24,25000
AP118374,F,30,10000
AP118375,F,30,25000
AP118376,F,42,20000
AP118377,F,23,30000
AP118378,M,41,35000
AP118379,M,27,20000
AP118380,F,22,12000
AP118381,M,41,40000
AP118382,M,34,30000
AP118383,F,33,15000
AP118384,F,40,50000
AP118385,M,37,25000
AP118386,M,27,15000
AP118387,M,49,12000
AP118388,M,46,30000
AP118389,M,32,35000
AP118390,M,23,35000
AP118391,M,25,35000
AP118392,M,42,35000
AP118393,F,23,10000
AP118394,F,29,12000
AP118395,M,29,35000
AP118396,F,49,50000
AP118397,M,27,20000
AP118398,M,26,50000
AP118399,M,24,12000
AP118400,F,32,12000
AP118401,F,40,50000
AP118402,F,45,20000
AP118403,M,35,50000
AP118404,F,37,25000
AP118405,F,21,50000
AP118406,F,47,12000
AP118407,M,22,15000
AP118408,F,28,10000
AP118409,M,23,40000
AP118410,F,46,20000
AP118411,F,28,10000
AP118412,M,22,35000
AP118413,F,28,35000
AP118414,M,41,20000
AP118415,F,27,12000
AP118416,F,33,50000
AP118417,F,26,12000
AP118418,F,48,50000
AP118419,M,32,30000
AP118420,F,27,15000
AP118421,M,46,25000
AP118422,M,45,15000
AP118423,F,50,10000
AP118424,M,41,12000
AP118425,F,33,25000
AP118426,M,34,50000
AP118427,M,21,35000
AP118428,F,32,20000
AP118429,F,47,12000
AP118430,F,45,25000
AP118431,M,27,50000
AP118432,M,44,30000
AP118433,F,39,15000
AP118434,M,44,25000
AP118435,M,35,50000
AP118436,M,39,20000
AP118437,F,32,20000
AP118438,M,42,25000
AP118439,F,40,12000
AP118440,M,50,10000
AP118441,M,34,35000
AP118442,M,36,35000
AP118443,M,44,40000
AP118444,M,38,12000
AP118445,M,44,15000
AP118446,F,40,30000
AP118447,M,29,40000
AP118448,M,40,15000
AP118449,F,35,25000
AP118450,F,39,40000
AP118451,M,30,25000
AP118452,F,29,20000
AP118453,M,25,30000
AP118454,F,41,20000
AP118455,M,47,20000
AP118456,M,31,35000
AP118457,M,29,25000
AP118458,M,24,10000
AP118459,F,44,40000
AP118460,F,34,35000
AP118461,F,21,50000
AP118462,F,32,35000
AP118463,M,25,20000
AP118464,F,31,30000
AP118465,M,29,35000
AP118466,F,28,12000
AP118467,M,50,12000
AP118468,F,34,10000
AP118469,M,42,15000
AP118470,F,45,15000
AP118471,F,37,40000
AP118472,M,46,40000
AP118473,M,25,30000
AP118474,M,22,30000
AP118475,F,29,30000
AP118476,M,45,30000
AP118477,F,27,12000
AP118478,F,42,30000
AP118479,F,30,10000
AP118480,F,49,35000
AP118481,F,30,15000
AP118482,M,31,50000
AP118483,F,46,25000
AP118484,M,22,12000
AP118485,M,49,15000
AP118486,F,34,12000
AP118487,M,24,20000
AP118488,F,31,25000
AP118489,M,27,10000
AP118490,M,37,20000
AP118491,F,50,20000
AP118492,M,31,50000
AP118493,F,31,12000
AP118494,F,29,50000
AP118495,M,43,20000
AP118496,M,23,50000
AP118497,M,36,40000
AP118498,F,47,20000
AP118499,M,32,40000
AP118500,F,34,40000
AP118501,M,42,20000
AP118502,M,29,10000
AP118503,F,46,50000
AP118504,F,23,20000
AP118505,F,37,25000
AP118506,M,49,30000
AP118507,F,31,20000
AP118508,M,26,12000
AP118509,M,26,35000
AP118510,M,43,30000
AP118511,M,49,30000
AP118512,M,34,20000
AP118513,M,28,50000
AP118514,M,33,35000
AP118515,M,22,40000
AP118516,F,27,10000
AP118517,F,39,50000
AP118518,F,35,15000
AP118519,F,35,12000
AP118520,M,44,50000
AP118521,F,32,12000
AP118522,M,42,30000
AP118523,F,25,50000
AP118524,M,46,10000
AP118525,M,32,12000
AP118526,F,26,35000
AP118527,M,34,10000
AP118528,M,38,35000
AP118529,M,39,35000
AP118530,M,37,35000
AP118531,M,47,40000
AP118532,F,47,35000
AP118533,M,43,40000
AP118534,M,42,50000
AP118535,M,38,25000
AP118536,F,30,10000
AP118537,M,44,20000
AP118538,F,38,30000
AP118539,F,22,40000
AP118540,M,23,50000
AP118541,M,23,20000
AP118542,M,24,35000
AP118543,F,22,25000
AP118544,F,27,35000
AP118545,M,29,20000
AP118546,M,35,40000
AP118547,F,23,50000
AP118548,F,32,15000
AP118549,M,41,25000
AP118550,F,29,20000
AP118551,M,29,30000
AP118552,M,30,15000
AP118553,F,48,40000
AP118554,M,44,50000
AP118555,M,34,10000
AP118556,M,38,10000
AP118557,F,25,35000
AP118558,M,25,20000
AP118559,M,30,35000
AP118560,M,39,30000
AP118561,M,34,40000
AP118562,F,22,12000
AP118563,F,23,40000
AP118564,F,42,15000
AP118565,F,50,10000
AP118566,M,26,15000
AP118567,F,23,30000
AP118568,M,41,10000
AP118569,F,38,12000
AP118570,M,27,25000
AP118571,M,41,35000
AP118572,M,28,25000
AP118573,F,41,25000
AP118574,F,31,20000
AP118575,F,45,50000
AP118576,M,47,12000
AP118577,F,27,35000
AP118578,M,39,30000
AP118579,F,35,20000
AP118580,M,32,10000
AP118581,F,38,15000
AP118582,M,47,20000
AP118583,M,35,25000
AP118584,M,22,25000
AP118585,M,32,25000
AP118586,M,46,25000
AP118587,M,28,15000
AP118588,F,50,10000
AP118589,F,39,40000
AP118590,F,37,20000
AP118591,M,38,10000
AP118592,F,24,12000
AP118593,F,22,40000
AP118594,M,44,40000
AP118595,M,48,12000
AP118596,F,40,35000
AP118597,M,42,50000
AP118598,M,29,25000
AP118599,F,34,12000
AP118600,F,32,25000
AP118601,F,42,30000
AP118602,F,43,15000
AP118603,F,23,50000
AP118604,F,39,25000
AP118605,M,36,20000
AP118606,F,47,30000
AP118607,M,22,15000
AP118608,F,27,20000
AP118609,F,43,20000
AP118610,M,45,25000
AP118611,F,22,15000
AP118612,F,35,35000
AP118613,F,27,50000
AP118614,F,40,40000
AP118615,M,34,30000
AP118616,M,49,35000
AP118617,M,21,20000
AP118618,M,50,40000
AP118619,M,38,35000
AP118620,M,35,40000
AP118621,F,44,15000
AP118622,F,37,35000
AP118623,F,30,40000
AP118624,M,33,12000
AP118625,M,29,25000
AP118626,F,41,30000
AP118627,M,32,35000
AP118628,F,37,50000
AP118629,M,48,10000
AP118630,M,31,25000
AP118631,M,45,30000
AP118632,M,50,35000
AP118633,F,38,30000
AP118634,M,49,20000
AP118635,M,29,15000
AP118636,F,40,10000
AP118637,M,49,15000
AP118638,F,47,40000
AP118639,F,35,20000
AP118640,F,23,20000
AP118641,F,50,10000
AP118642,M,42,50000
AP118643,F,48,40000
AP118644,F,27,10000
AP118645,M,38,20000
AP118646,M,31,40000
AP118647,M,21,25000
AP118648,M,48,20000
AP118649,F,29,20000
AP118650,F,42,40000
AP118651,F,38,25000
AP118652,F,21,50000
AP118653,M,41,30000
AP118654,F,27,30000
AP118655,M,39,15000
AP118656,F,42,40000
AP118657,M,27,25000
AP118658,M,21,25000
AP118659,F,45,15000
AP118660,F,29,15000
AP118661,M,37,12000
AP118662,M,25,12000
AP118663,M,40,35000
AP118664,F,35,40000
AP118665,M,32,15000
AP118666,M,44,20000
AP118667,F,42,15000
AP118668,F,35,50000
AP118669,M,43,10000
AP118670,F,41,15000
AP118671,M,31,40000
AP118672,F,47,10000
AP118673,F,40,30000
AP118674,M,43,40000
AP118675,F,48,15000
AP118676,M,35,40000
AP118677,M,46,40000
AP118678,F,37,35000
AP118679,M,39,30000
AP118680,F,32,50000
AP118681,M,27,20000
AP118682,M,35,50000
AP118683,M,25,35000
AP118684,M,43,50000
AP118685,F,48,50000
AP118686,F,42,30000
AP118687,M,49,50000
AP118688,M,38,12000
AP118689,F,25,30000
AP118690,M,50,15000
AP118691,M,34,50000
AP118692,F,38,12000
AP118693,M,24,10000
AP118694,M,42,10000
AP118695,M,40,30000
AP118696,F,25,35000
AP118697,M,49,12000
AP118698,F,38,20000
AP118699,M,35,50000
AP118700,F,25,40000
AP118701,F,50,12000
AP118702,M,22,35000
AP118703,M,35,40000
AP118704,F,21,20000
AP118705,F,22,25000
AP118706,F,22,25000
AP118707,M,29,50000
AP118708,M,49,12000
AP118709,M,33,10000
AP118710,M,48,10000
AP118711,F,43,12000
AP118712,F,43,15000
AP118713,M,30,25000
AP118714,M,49,30000
AP118715,F,22,15000
AP118716,F,29,25000
AP118717,F,43,30000
AP118718,F,33,35000
AP118719,M,35,35000
AP118720,F,30,25000
AP118721,F,50,10000
AP118722,M,35,50000
AP118723,F,26,12000
AP118724,M,42,30000
AP118725,M,42,35000
AP118726,M,26,10000
AP118727,F,41,50000
AP118728,F,50,12000
AP118729,F,38,20000
AP118730,F,36,10000
AP118731,M,34,40000
AP118732,F,49,30000
AP118733,F,34,15000
AP118734,F,29,25000
AP118735,M,39,35000
AP118736,M,25,35000
AP118737,M,22,25000
AP118738,M,40,35000
AP118739,F,42,15000
AP118740,M,29,20000
AP118741,M,29,10000
AP118742,M,45,50000
AP118743,F,22,10000
AP118744,M,41,15000
AP118745,F,50,40000
AP118746,F,26,50000
AP118747,M,34,10000
AP118748,F,48,50000
AP118749,M,28,10000
AP118750,F,24,30000
AP118751,M,32,40000
AP118752,F,43,35000
AP118753,F,45,12000
AP118754,M,40,30000
AP118755,F,42,12000
AP118756,M,42,35000
AP118757,F,32,12000
AP118758,F,26,50000
AP118759,F,34,15000
AP118760,F,24,30000
AP118761,M,44,50000
AP118762,F,46,15000
AP118763,F,22,15000
AP118764,F,40,40000
AP118765,M,22,35000
AP118766,M,40,50000
AP118767,M,28,50000
AP118768,F,42,10000
AP118769,M,29,50000
AP118770,F,27,40000
AP118771,M,47,50000
AP118772,F,37,50000
AP118773,F,50,25000
AP118774,M,50,20000
AP118775,M,23,30000
AP118776,F,23,25000
AP118777,F,36,20000
AP118778,F,34,30000
AP118779,M,49,35000
AP118780,M,23,50000
AP118781,F,41,40000
AP118782,M,21,12000
AP118783,F,23,20000
AP118784,F,45,50000
AP118785,F,39,35000
AP118786,F,32,12000
AP118787,F,46,40000
AP118788,M,24,25000
AP118789,M,26,12000
AP118790,F,46,35000
AP118791,M,43,35000
AP118792,M,33,12000
AP118793,M,32,35000
AP118794,M,21,15000
AP118795,M,49,12000
AP118796,M,42,10000
AP118797,M,40,30000
AP118798,M,36,25000
AP118799,F,37,25000
AP118800,M,22,40000
AP118801,F,33,30000
AP118802,M,33,15000
AP118803,M,40,15000
AP118804,M,22,50000
AP118805,M,37,25000
AP118806,F,26,40000
AP118807,F,32,40000
AP118808,M,37,25000
AP118809,M,35,20000
AP118810,M,21,10000
AP118811,F,40,10000
AP118812,M,32,20000
AP118813,M,26,25000
AP118814,M,47,10000
AP118815,F,26,35000
AP118816,M,47,15000
AP118817,F,45,40000
AP118818,F,37,15000
AP118819,M,34,12000
AP118820,M,40,12000
AP118821,F,48,50000
AP118822,M,32,30000
AP118823,F,34,15000
AP118824,F,36,20000
AP118825,M,39,50000
AP118826,F,27,15000
AP118827,F,26,30000
AP118828,F,24,50000
AP118829,F,23,50000
AP118830,M,36,35000
AP118831,M,47,50000
AP118832,M,36,40000
AP118833,F,39,10000
AP118834,F,36,35000
AP118835,F,27,15000
AP118836,M,29,10000
AP118837,M,42,40000
AP118838,M,45,40000
AP118839,M,21,20000
AP118840,F,41,40000
AP118841,F,50,35000
AP118842,M,35,35000
AP118843,F,46,50000
AP118844,M,33,15000
AP118845,F,45,10000
AP118846,M,50,30000
AP118847,F,48,40000
AP118848,F,35,35000
AP118849,F,22,35000
AP118850,M,49,25000
AP118851,M,35,25000
AP118852,M,49,25000
AP118853,F,47,10000
AP118854,M,21,10000
AP118855,F,49,40000
AP118856,F,37,12000
AP118857,F,30,25000
AP118858,F,44,20000
AP118859,F,21,35000
AP118860,M,38,12000
AP118861,F,34,50000
AP118862,F,39,12000
AP118863,M,46,15000
AP118864,F,21,25000
AP118865,M,22,30000
AP118866,F,26,15000
AP118867,M,22,15000
AP118868,M,43,12000
AP118869,F,32,35000
AP118870,M,32,25000
AP118871,F,30,10000
AP118872,F,29,40000
AP118873,F,21,35000
AP118874,F,30,12000
AP118875,F,27,10000
AP118876,F,38,25000
AP118877,F,29,35000
AP118878,F,33,25000
AP118879,M,41,15000
AP118880,F,31,15000
AP118881,F,49,20000
AP118882,M,39,35000
AP118883,M,26,15000
AP118884,M,22,12000
AP118885,F,50,20000
AP118886,F,43,50000
AP118887,M,33,50000
AP118888,F,49,20000
AP118889,M,43,30000
AP118890,M,47,10000
AP118891,M,48,10000
AP118892,M,35,12000
AP118893,M,50,15000
AP118894,M,46,40000
AP118895,F,31,30000
AP118896,M,30,12000
AP118897,M,28,20000
AP118898,F,41,10000
AP118899,F,28,25000
AP118900,M,23,30000
AP118901,M,32,10000
AP118902,F,31,35000
AP118903,M,33,25000
AP118904,M,22,20000
AP118905,F,33,10000
AP118906,F,38,30000
AP118907,F,22,10000
AP118908,M,25,20000
AP118909,F,45,35000
